longitude,latitude,objectid,inckey,coldetkey,reportno,status,addrtype,intkey,location,exceptrsncode,exceptrsndesc,severitycode,severitydesc,collisiontype,personcount,pedcount,pedcylcount,vehcount,injuries,fatalities,incdate,incdttm,junctiontype,sdot_colcode,sdot_coldesc,inattentionind,underinfl,weather,roadcond,lightcond,pedrownotgrnt,sdotcolnum,speeding,st_colcode,st_coldesc,seglanekey,crosswalkkey,hitparkedcar,seriousinjuries
-122.334009322008,47.6106447568887,203105,303262,304502,3791189,Matched,Block,,6TH AVE BETWEEN UNION ST AND PIKE ST, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,2018-09-24 00:00:00+00,9/24/2018 11:44:00 AM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",True,False,Clear or Partly Cloudy,Dry,Daylight,,,,32.0,One parked--one moving,0,0,False,0
-122.316781524063,47.6035141600007,203262,301762,302982,3814251,Matched,Intersection,29839.0,12TH AVE AND E SPRUCE ST, ,,1,Property Damage Only Collision,Angles,4,0,0,2,0,0,2018-08-29 00:00:00+00,8/29/2018 6:00:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.338148464992,47.6109744444589,203758,300537,301737,E824778,Matched,Block,,PINE ST BETWEEN 3RD AVE AND 4TH AVE, ,,2,Injury Collision,Angles,2,1,0,1,1,0,2018-08-05 00:00:00+00,8/5/2018 3:50:00 PM,Mid-Block (not related to intersection),24,MOTOR VEHCILE STRUCK PEDESTRIAN,True,False,Clear or Partly Cloudy,Dry,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.377070064664,47.5806958096676,202281,293117,294137,3745459,Matched,Block,,SW ADMIRAL WAY BETWEEN SW OLGA ST AND 37TH E AVE SW, ,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,2018-06-23 00:00:00+00,6/23/2018 6:49:00 AM,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,,False,Clear or Partly Cloudy,Wet,Daylight,,,True,50.0,Fixed object,0,0,False,0
-122.360742679076,47.7023995645432,202415,293526,294546,E810806,Matched,Intersection,37116.0,3RD AVE NW AND HOLMAN RD NW, ,,2,Injury Collision,Other,1,0,0,1,1,0,2018-06-22 00:00:00+00,6/22/2018 3:10:00 PM,At Intersection (intersection related),29,MOTOR VEHICLE OVERTURNED IN ROAD,,False,Clear or Partly Cloudy,Dry,Daylight,,,,52.0,Vehicle overturned,0,0,False,0
-122.361223621227,47.5711635830637,202998,303301,304560,3810919,Matched,Block,,W SEATTLE BR WB OFF RP BETWEEN W SEATTLE BR WB-CHELAN OFF RP AND DELRIDGE WAY SW, ,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,2018-09-14 00:00:00+00,9/14/2018 7:13:00 AM,Mid-Block (not related to intersection),26,MOTOR VEHICLE STRUCK OBJECT IN ROAD,,False,Raining,Wet,Daylight,,,,50.0,Fixed object,0,0,False,0
-122.293240252748,47.5608084467192,201620,293818,294858,E811399,Matched,Intersection,484891.0,M L KING JR ER WAY S AND S ALASKA ST, ,,2,Injury Collision,Cycles,3,0,1,1,1,0,2018-06-22 00:00:00+00,6/22/2018 3:10:00 PM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",True,False,Clear or Partly Cloudy,Dry,Daylight,,,,6.0,Pedalcyclist Strikes Moving Vehicle,0,524848,False,0
-122.329058011529,47.585075065481,201762,296482,297602,3578917,Matched,Block,,4TH AVE S BETWEEN S HOLGATE ST AND S WALKER ST, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,2018-07-07 00:00:00+00,7/7/2018 7:57:00 PM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Clear or Partly Cloudy,Dry,Daylight,,,,32.0,One parked--one moving,0,0,True,0
-122.323173691993,47.5589213483273,201782,295439,296538,3818918,Matched,Block,,AIRPORT WAY S BETWEEN S EDMUNDS ST AND AIRPORT WY S VI, ,,2,Injury Collision,Other,1,0,0,1,1,0,2018-07-01 00:00:00+00,7/1/2018 8:56:00 PM,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,,True,Clear or Partly Cloudy,Dry,Dusk,,,,50.0,Fixed object,0,0,False,0
-122.279406767413,47.5379729665315,204003,300556,301756,3810728,Matched,Block,,43RD AVE S BETWEEN S MYRTLE ST AND S OTHELLO ST, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,2018-08-13 00:00:00+00,8/13/2018 6:30:00 AM,,0,NOT ENOUGH INFORMATION / NOT APPLICABLE,,False,Unknown,Unknown,Unknown,,,,32.0,One parked--one moving,0,0,True,0
-122.339684264988,47.5705549852477,204517,299717,300917,E815319,Matched,Block,,EAST MARGINAL WAY S BETWEEN S SPOKANE SR ST AND EAST MARGINAL NB WAY S, ,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,2018-07-01 00:00:00+00,7/1/2018 10:30:00 AM,Mid-Block (not related to intersection),26,MOTOR VEHICLE STRUCK OBJECT IN ROAD,,False,Overcast,Dry,Daylight,,,True,50.0,Fixed object,0,0,False,0
-122.318760037573,47.604359040744,204540,299693,300893,E814892,Matched,Block,,E ALDER ST BETWEEN 10TH AVE AND 11TH AVE, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,2018-06-06 00:00:00+00,6/6/2018 7:00:00 PM,,0,NOT ENOUGH INFORMATION / NOT APPLICABLE,,False,Unknown,Unknown,Unknown,,,,32.0,One parked--one moving,0,0,True,0
-122.373576290132,47.6745446665254,204773,302223,303443,3762870,Matched,Intersection,25383.0,14TH AVE NW AND NW 63RD ST, ,,2,Injury Collision,Angles,2,0,0,2,1,0,2018-09-11 00:00:00+00,9/11/2018 4:39:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.329292105679,47.6184493537895,204794,301895,303115,E833656,Matched,Block,,DENNY WAY BETWEEN STEWART ST AND MELROSE AVE, ,,2b,Serious Injury Collision,Cycles,2,0,1,1,1,0,2018-08-20 00:00:00+00,8/20/2018 4:37:00 PM,Mid-Block (not related to intersection),54,PEDALCYCLIST STRUCK MOTOR VEHICLE REAR END,,False,Clear or Partly Cloudy,Dry,Daylight,,,,6.0,Pedalcyclist Strikes Moving Vehicle,0,0,False,1
-122.350787256321,47.618247827743,204971,299763,300963,E821322,Matched,Intersection,29658.0,3RD AVE AND BROAD ST, ,,2,Injury Collision,Angles,5,0,0,3,2,0,2018-07-17 00:00:00+00,7/17/2018 4:21:00 PM,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Clear or Partly Cloudy,Dry,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.360806360535,47.668693380248,205042,306439,307719,E855022,Matched,Intersection,25308.0,3RD AVE NW AND NW 55TH ST, ,,1,Property Damage Only Collision,Angles,4,0,0,2,0,0,2018-10-24 00:00:00+00,10/24/2018 3:19:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Overcast,Dry,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.28337580709,47.54787530074,205314,307915,309195,3811199,Matched,Block,,39TH AVE S BETWEEN S JUNEAU ST AND S GRAHAM ST, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,2018-12-01 00:00:00+00,12/1/2018 9:37:00 PM,,0,NOT ENOUGH INFORMATION / NOT APPLICABLE,True,False,Overcast,Wet,Dark - Street Lights On,,,,32.0,One parked--one moving,0,0,True,0
-122.300651547215,47.6757742200874,205846,306980,308260,E860232,Matched,Intersection,24695.0,25TH AVE NE AND NE 65TH ST, ,,1,Property Damage Only Collision,Pedestrian,2,0,1,1,0,0,2018-11-09 00:00:00+00,11/9/2018 8:33:00 AM,At Intersection (intersection related),18,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,5.0,Vehicle Strikes Pedalcyclist,0,0,False,0
-122.340687467403,47.664289867834,206230,305834,307114,E851569,Matched,Intersection,25545.0,STONE WAY N AND N 49TH ST, ,,2,Injury Collision,Angles,6,0,0,6,1,0,2018-10-15 00:00:00+00,10/15/2018 5:06:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.295233054475,47.719278750446,206475,304514,305774,E836179,Matched,Intersection,36601.0,LAKE CITY WAY NE AND NE 125TH ST, ,,2,Injury Collision,Angles,4,0,0,2,1,0,2018-09-08 00:00:00+00,9/8/2018 11:42:00 AM,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Clear or Partly Cloudy,Dry,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.360805418622,47.6682995491289,206769,305885,307165,3810451,Matched,Block,,3RD AVE NW BETWEEN NW 54TH ST AND NW 55TH ST, ,,2,Injury Collision,Parked Car,5,0,0,4,1,0,2018-10-14 00:00:00+00,10/14/2018 3:59:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,True,Clear or Partly Cloudy,Dry,Daylight,,,,32.0,One parked--one moving,0,0,True,0
-122.33310387059,47.607979458203,21,308259,309539,3812478,Matched,Intersection,29929.0,5TH AVE AND SENECA ST, ,,2,Injury Collision,Angles,3,0,0,2,1,0,2018-12-16 00:00:00+00,12/16/2018 12:58:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Raining,Wet,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.311314622303,47.6151049433081,489,308344,309624,3693208,Matched,Block,,E MADISON ST BETWEEN 16TH AVE AND E PINE ST, ,,2,Injury Collision,Rear Ended,4,0,0,2,2,0,2018-12-13 00:00:00+00,12/13/2018 9:42:00 PM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",True,True,Overcast,Wet,Dark - Street Lights On,,,,13.0,From same direction - both going straight - both moving - rear-end,0,0,False,0
-122.334226350259,47.7295816722083,826,308875,310155,E874561,Matched,Block,,MERIDIAN AVE N BETWEEN ROOSEVELT WAY N AND N 140TH ST, ,,2,Injury Collision,Parked Car,2,0,0,2,1,0,2018-12-17 00:00:00+00,12/17/2018 4:26:00 PM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",True,False,Raining,Wet,Dark - Street Lights On,,,,32.0,One parked--one moving,0,0,True,0
-122.375692432212,47.548319579975,4993,290600,291480,3742373,Matched,Block,,SW RAYMOND ST BETWEEN 34TH AVE SW AND 35TH AVE SW, ,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,2018-06-03 00:00:00+00,6/3/2018 8:08:00 PM,Mid-Block (but intersection related),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,,False,Overcast,Dry,Daylight,,,,50.0,Fixed object,0,0,False,0
-122.338238289605,47.5557687495713,5004,289800,290660,E803523,Matched,Intersection,33022.0,EAST MARGINAL WAY S AND S DAWSON ST, ,,2,Injury Collision,Left Turn,2,0,0,2,1,0,2018-05-31 00:00:00+00,5/31/2018 9:23:00 AM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,28.0,From opposite direction - one left turn - one straight,0,0,False,0
-122.329123594826,47.6086580954441,195342,268679,269459,E764838,Matched,Intersection,29926.0,8TH AVE AND SPRING ST, ,,1,Property Damage Only Collision,Angles,3,0,0,2,0,0,2018-01-31 00:00:00+00,1/31/2018 11:07:00 AM,At Intersection (intersection related),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",True,False,Overcast,Dry,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.310083946325,47.5769934863095,196400,265583,266383,3818557,Matched,Intersection,31645.0,BEACON AVE S AND S STEVENS ST, ,,2,Injury Collision,Angles,4,0,0,3,2,0,2018-01-16 00:00:00+00,1/16/2018 8:30:00 AM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.327516488702,47.579809400308,196521,266938,267718,3818581,Matched,Intersection,31391.0,5TH AVE S AND S LANDER ST, ,,2,Injury Collision,Angles,7,0,0,2,6,0,2018-01-18 00:00:00+00,1/18/2018 4:07:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Raining,Wet,Dusk,,,,10.0,Entering at angle,0,0,False,0
-122.311474354465,47.6129084259128,197554,275281,276121,3702343,Matched,Intersection,30142.0,16TH AVE AND E UNION ST, ,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,2018-03-09 00:00:00+00,3/9/2018 7:01:00 PM,At Intersection (intersection related),24,MOTOR VEHCILE STRUCK PEDESTRIAN,,True,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,0.0,Vehicle going straight hits pedestrian,0,0,False,0
-122.376337966037,47.5501422299018,197707,275397,276237,3745483,Matched,Intersection,32822.0,35TH AVE SW AND SW JUNEAU ST, ,,2,Injury Collision,Left Turn,4,0,0,3,1,0,2018-03-01 00:00:00+00,3/1/2018 5:58:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,28.0,From opposite direction - one left turn - one straight,0,0,False,0
-122.337293874128,47.7171149941892,197896,271018,271858,E769199,Matched,Intersection,36325.0,DENSMORE AVE N AND N 122ND ST, ,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,2018-02-14 00:00:00+00,2/14/2018 12:34:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Raining,Wet,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.397907196904,47.6368220384102,199125,278478,279378,3583882,Matched,Block,,CLISE PL W BETWEEN MAGNOLIA BLVD W AND W CROCKETT ST, ,,2,Injury Collision,Parked Car,2,0,0,2,1,0,2018-03-22 00:00:00+00,3/22/2018 11:00:00 PM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,True,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,32.0,One parked--one moving,0,0,True,0
-122.366034660229,47.6978648347038,199164,285323,286183,E792495,Matched,Intersection,37149.0,8TH AVE NW AND NW 95TH ST, ,,2,Injury Collision,Angles,2,0,0,2,1,0,2018-04-26 00:00:00+00,4/26/2018 9:19:00 AM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.312062309443,47.5768636076279,199183,285568,286428,3782850,Matched,Intersection,31643.0,16TH AVE S AND S STEVENS ST, ,,2,Injury Collision,Angles,3,0,0,2,1,0,2018-05-02 00:00:00+00,5/2/2018 4:56:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.314301324177,47.5477086644892,199602,286660,287520,3578801,Matched,Block,,AIRPORT WAY S BETWEEN 13TH AVE S AND S HARDY ST, ,,2,Injury Collision,Other,1,0,0,1,1,0,2018-04-23 00:00:00+00,4/23/2018 10:37:00 PM,Mid-Block (not related to intersection),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,50.0,Fixed object,0,0,False,0
-122.310890600881,47.6080340630756,199852,284734,285614,3702410,Matched,Block,,E CHERRY ST BETWEEN 16TH AVE AND 17TH AVE, ,,1,Property Damage Only Collision,Parked Car,3,0,0,3,0,0,2018-03-28 00:00:00+00,3/28/2018 8:06:00 PM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,False,Overcast,Dry,Dusk,,,,32.0,One parked--one moving,0,0,False,0
-122.376222561575,47.6569878221747,200793,299137,300317,3818296,Matched,Block,,BALLARD BR BETWEEN 15TH AVE W AND POINT A, ,,1,Property Damage Only Collision,Other,2,0,0,2,0,0,2018-07-25 00:00:00+00,7/25/2018 2:00:00 PM,Mid-Block (not related to intersection),16,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, LEFT SIDE SIDESWIPE",True,False,Clear or Partly Cloudy,Dry,Daylight,,,,88.0,All Other Multi Vehicle,0,0,False,0
-122.313761478884,47.5988004414662,200904,298658,299818,E819007,Matched,Intersection,30440.0,RAINIER AVE S AND S JACKSON PL, ,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,2018-07-02 00:00:00+00,7/2/2018 9:33:00 AM,At Intersection (intersection related),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,,False,Clear or Partly Cloudy,Dry,Daylight,,,,50.0,Fixed object,0,0,False,0
-122.28585400618,47.6033310012041,200997,290939,291819,E804833,Matched,Block,,ERIE AVE BETWEEN E SUPERIOR ST AND E ALDER ST, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,2018-05-29 00:00:00+00,5/29/2018 11:45:00 AM,Driveway Junction,11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",True,False,Clear or Partly Cloudy,Dry,Daylight,,,,32.0,One parked--one moving,0,0,True,0
-122.374854869824,47.6629318972824,203110,303260,304500,3762873,Matched,Block,,NW BALLARD WAY BETWEEN 14TH AVE NW AND BALLARD BR OFF RP, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,2018-09-23 00:00:00+00,9/23/2018 5:00:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,32.0,One parked--one moving,0,0,False,0
-122.281988399573,47.5388884120631,203410,301941,303161,E807839,Matched,Intersection,486565.0,M L KING JR ER WAY S AND S MYRTLE ST, ,,1,Property Damage Only Collision,Other,2,0,0,1,0,0,2018-06-13 00:00:00+00,6/13/2018 10:32:00 PM,At Intersection (intersection related),25,MOTOR VEHICLE STRUCK TRAIN,,False,Overcast,Dry,Dark - Street Lights On,,,,40.0,Railway Vehicle Strikes Vehicle,0,0,False,0
-122.382127505948,47.6759854622042,203502,300679,301899,E829338,Matched,Intersection,23949.0,20TH AVE NW AND NW 65TH ST, ,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,2018-08-10 00:00:00+00,8/10/2018 7:22:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.309305824638,47.6268619600682,203558,301951,303171,E835248,Matched,Block,,E ALOHA ST BETWEEN 17TH AVE E AND 18TH AVE E, ,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,2018-07-19 00:00:00+00,7/19/2018 8:06:00 AM,Mid-Block (not related to intersection),26,MOTOR VEHICLE STRUCK OBJECT IN ROAD,,False,Clear or Partly Cloudy,Dry,Daylight,,,,50.0,Fixed object,0,0,False,0
-122.313503750016,47.6199623373277,203716,300190,301390,E824396,Matched,Intersection,29058.0,E JOHN ST AND E JOHN SR ST, ,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,2018-08-03 00:00:00+00,8/3/2018 1:04:00 PM,At Intersection (intersection related),24,MOTOR VEHCILE STRUCK PEDESTRIAN,True,False,Clear or Partly Cloudy,Dry,Daylight,,,,2.0,Vehicle turning left hits pedestrian,0,0,False,0
-122.377866602572,47.685956846107,203974,302142,303362,E837148,Matched,Block,,16TH AVE NW BETWEEN NW 77TH ST AND NW 80TH ST, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,2018-09-06 00:00:00+00,9/6/2018 11:47:00 AM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",True,False,Clear or Partly Cloudy,Dry,Daylight,,,,32.0,One parked--one moving,0,0,True,0
-122.325426565625,47.6177404360325,202292,294107,295167,3702612,Matched,Block,,E HOWELL ST BETWEEN SUMMIT W AVE AND SUMMIT E AVE, ,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,2018-06-28 00:00:00+00,6/28/2018 8:20:00 PM,Mid-Block (not related to intersection),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Overcast,Dry,Dusk,,,,32.0,One parked--one moving,0,0,True,0
-122.278093400934,47.5306301461034,202487,288620,289480,E798621,Matched,Block,,RENTON AVE S BETWEEN S KENYON ST AND S ROSE CT, ,,2,Injury Collision,Parked Car,3,0,0,2,1,0,2018-05-13 00:00:00+00,5/13/2018 10:54:00 PM,Mid-Block (not related to intersection),14,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",True,False,Clear or Partly Cloudy,Dry,Dark - Street Lights On,,,,32.0,One parked--one moving,0,0,True,0
-122.376211780453,47.6716304885211,202713,292140,293080,3747816,Matched,Intersection,25402.0,15TH AVE NW AND NW 59TH ST, ,,2,Injury Collision,Angles,3,0,0,2,2,0,2018-06-17 00:00:00+00,6/17/2018 9:40:00 AM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.392101109554,47.570263082621,202983,303465,304725,3745685,Matched,Intersection,31961.0,47TH AVE SW AND SW CHARLESTOWN ST, ,,1,Property Damage Only Collision,Other,4,0,0,1,0,0,2018-09-30 00:00:00+00,9/30/2018 2:05:00 PM,At Intersection (intersection related),28,MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,,False,Raining,Wet,Daylight,,,,50.0,Fixed object,0,0,False,0
-122.373486464559,47.5675535574956,201322,291008,291888,E798607,Matched,Block,,WEST SEATTLE BR WB BETWEEN POINT A AND 35TH AVE SW, ,,2,Injury Collision,Other,2,0,0,1,1,0,2018-04-14 00:00:00+00,4/14/2018 2:04:00 PM,Mid-Block (not related to intersection),26,MOTOR VEHICLE STRUCK OBJECT IN ROAD,,False,Raining,Wet,Daylight,,,True,50.0,Fixed object,0,0,False,0
-122.329551384506,47.55339932974,201756,291617,292537,E805453,Matched,Intersection,33170.0,4TH AVE S AND S LUCILE ST, ,,2,Injury Collision,Angles,2,0,0,2,1,0,2018-05-30 00:00:00+00,5/30/2018 9:17:00 PM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,False,Clear or Partly Cloudy,Dry,Dusk,,,,10.0,Entering at angle,0,0,False,0
-122.319539292467,47.6199171999563,204010,300036,301236,3814122,Matched,Intersection,29053.0,10TH AVE E AND E JOHN ST, ,,1,Property Damage Only Collision,Angles,4,0,0,2,0,0,2018-08-01 00:00:00+00,8/1/2018 9:53:00 AM,At Intersection (intersection related),11,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",True,False,Clear or Partly Cloudy,Dry,Daylight,,,,10.0,Entering at angle,0,0,False,0
-122.329152797127,47.6225498570604,204349,302015,303235,E836481,Matched,Block,,EASTLAKE AVE E BETWEEN HARRISON ST AND REPUBLICAN ST, ,,1,Property Damage Only Collision,Other,1,0,0,1,0,0,2018-09-08 00:00:00+00,9/8/2018 3:00:00 PM,Mid-Block (not related to intersection),26,MOTOR VEHICLE STRUCK OBJECT IN ROAD,,False,Clear or Partly Cloudy,Dry,Daylight,,,,50.0,Fixed object,0,0,False,0
